maison,ats,config_json,job_count,evidence
Make Up For Ever,LVMH_JOBHUB_ALGOLIA,"{""provider"":""lvmh-jobhub"",""algoliaAppId"":""SDMQTD2J9T"",""algoliaApiKey"":""a5c6f4c87dea9aac0732631cd87583b2"",""algoliaUrl"":""https://sdmqtd2j9t-dsn.algolia.net/1/indexes/*/queries"",""indexName"":""PRD-fr-fr"",""filters"":""category:job AND maison:\""Make Up For Ever\"""",""offerUrl"":""https://www.lvmh.com/proxyApi/v1/jobhub/offer?reference={objectID}&lang=fr"",""referer"":""https://www.lvmh.com/fr/nous-rejoindre/nos-offres""}",20,"POST https://sdmqtd2j9t-dsn.algolia.net/1/indexes/*/queries indexName=PRD-fr-fr filters='category:job AND maison:\\""Make Up For Ever\""\""' -> 200 nbHits=20; sample objectID MUFE01486 (Levallois Perret)"
Mame Kurogouchi,NONE,,0,"Fetched https://www.mamekurogouchi.com/en/pages/career HTTP 200 (and /pages/career 200); page body states verbatim ""*We are not hiring at the moment."" / ""中途 / 新卒 / インターンの採用は現在は行っておりません。"". Shopify site, zero ATS fingerprints, no job records."
MANE,NONE,,0,"Fetched https://www.mane.com/our-group/careers HTTP 200 and https://www.mane.com/careers HTTP 200 (48008 bytes) - editorial content only (""Passion is the secret ingredient""), zero job listings. Zero vendor fingerprints. Regional pages https://www.mane.com/contact-careers-americas HTTP 200 and /contact-careers-europe HTTP 200 are contact forms. Greenhouse/Lever/Ashby 404; SmartRecruiters slug mane returned totalFound:0. WTTJ organization.slug:""mane"" nbHits=0 (quoted filter, payfit control=10)."
Manhattan Cosmetics,NONE,,0,"Parent Coty SuccessFactors is where its jobs live: https://careers.coty.com/search/?q=Manhattan&startrow=0 HTTP 200 returned 6 job links but ZERO with Manhattan in the title (all Darmstadt generic roles e.g. ""Brand Manager (mwd)"" - matched on body text, not brand). No brand-attributable posting found, so marked NONE per instructions."
Manish Malhotra,NONE,,0,"Fetched https://manishmalhotra.in/ HTTP 200 (676932 bytes) - pure Shopify storefront; full href scan found no careers/jobs/recruitment link. /pages/careers HTTP 404, /pages/career HTTP 404, /pages/contact-us HTTP 404, /pages/about-us HTTP 200 (no jobs). Greenhouse/Lever/Ashby 404 on slug manishmalhotra; SmartRecruiters totalFound:0; Teamtailor manishmalhotra.teamtailor.com 404."
Marc Jacobs,JazzHR,"{""subdomain"":""marcjacobs"",""origin"":""https://marcjacobs.applytojob.com""}",79,"https://marcjacobs.applytojob.com/apply HTTP 200 (157386 bytes) = ""Marc Jacobs - Career Page"", 79 unique /apply/{id}/ job links. Sample: ""Accounting Manager, Inventory and Margin"" (New York, NY); also ""Store Manager - Cincinnati Premium Outlets"". robots.txt HTTP 200 User-agent: * Disallow: /cb only - jobs path allowed. Own site www.marcjacobs.com is 403 to curl (WAF) and /careers 404; LVMH group page carries no Marc Jacobs job records."
Marc Jacobs Fragrances,SuccessFactors,"{""origin"":""https://careers.coty.com""}",1,"Parent Coty SuccessFactors carries a brand-attributable posting: https://careers.coty.com/search/?q=Marc+Jacobs&startrow=0 HTTP 200 -> ""New York Brand Director, Global Marc Jacobs NY 10118"" (/job/New-York-Brand-Director%2C-Global-Marc-Jacobs-NY-10118/1386704533/). Vendor confirmed by 11 successfactors fingerprints on careers.coty.com and /job/{City-Title}/{id}/ URL shape. robots.txt HTTP 200 User-agent: * disallows only /applybutton/ /talentcommunity/ /services/ etc - /search/ allowed. LIVENESS: job detail page /job/New-York-Brand-Director%2C-Global-Marc-Jacobs-NY-10118/1386704533/ HTTP 200 shows posting date Aug 17, 2026 (today 2026-09-01) - board is live, not stale."
Marc Orian,BLOCKED,,0,"Careers path resolved from own site: https://www.marc-orian.com/fr_FR HTTP 200 -> footer ""nous-rejoindre"" -> https://www.marc-orian.com/fr_FR/nous-rejoindre HTTP 200 -> links to EasyCruit https://histoiredor.easycruit.com/intranet/marcorian (fetched HTTP 200, 8 vacancy links visible). BUT https://histoiredor.easycruit.com/robots.txt HTTP 200 says ""User-agent: *"" / ""Disallow: /intranet/"" - the job path is DISALLOWED, so not harvested. THOM Group parent (thomgroup.com/talents/job-offers/ HTTP 200) routes to the same disallowed EasyCruit intranet."
Marc Rozier,NONE,,0,"https://www.marcrozier.com/ HTTP 200 redirects to https://www.marcrozier.com/password - password-gated Shopify store (""Opening soon / Be the first to know when we launch""). No public site, no careers page, no ATS fingerprints reachable."
Marella,SmartRecruiters,"{""company"":""MaxMaraFashionGroup""}",23,"Parent Max Mara Fashion Group ATS carries explicitly Marella-branded jobs. https://www.maxmarafashiongroup.com/join-us HTTP 200 exposes jobs.smartrecruiters.com/MaxMaraFashionGroup. API https://api.smartrecruiters.com/v1/companies/MaxMaraFashionGroup/postings?limit=100 HTTP 200 totalFound=182; paginated both pages -> 23 postings naming Marella. Samples: ""Store Manager | Marella Napoli"" (Naples), ""Sales Assistant Part time Bologna -Marella"". robots.txt HTTP 200 User-agent: * Allow: / . Own marella.com is 403 to curl (WAF)."
Margaret Howell,Teamtailor,"{""origin"":""https://careers.margarethowell.co.uk""}",4,"GET https://careers.margarethowell.co.uk/jobs.json?per_page=100 -> 200, title 'Margaret Howell Ltd.', 4 items: Sales Assistant - Full Time / Shop Management Opportunities / Merchandising Opportunities / Sales Assistant (Paris). margarethowell.teamtailor.com 301s here. robots.txt User-agent: * disallows only /app/ /messages/ /messenger/ /facebook/tab/ /jobs/internal/."
Marie Adam-Leenaerdt,NONE,,0,https://marieadamleenaerdt.com/ HTTP 200 (145829 bytes); full href scan returned ZERO careers/jobs/recruitment links. No ATS vendor fingerprints. No careers subdomain found.
Marie Claire,WTTJ,"{""slug"":""groupe-marie-claire""}",0,"Groupe Marie Claire site https://www.groupemarieclaire.com/ HTTP 200 redirects to https://www.gmc-media.com/ ; careers page https://www.gmc-media.com/nous-rejoindre HTTP 200 embeds Welcome to the Jungle verbatim: https://www.welcometothejungle.com/fr/companies/groupe-marie-claire/embed?c=3&l=2 - slug authoritative from the company's own HTML. Algolia probe organization.slug:""groupe-marie-claire"" (quoted) nbHits=0 -> board exists but currently no live postings. Harness verified with control organization.slug:""payfit"" nbHits=10. gmc-media robots.txt HTTP 200 User-agent: * with no Disallow."
Marine Serre,NONE,,0,"https://www.marineserre.com/pages/careers HTTP 200 (162846 bytes) - Shopify page with zero ATS vendor fingerprints, no job records, no mailto, no external ATS link. /en/pages/careers 404, /en/pages/jobs 404. Teamtailor marineserre + marine-serre 404. Greenhouse/Lever/Ashby 404; SmartRecruiters totalFound:0. WTTJ organization.slug:""marine-serre"" and ""marineserre"" nbHits=0 (quoted; payfit control=10)."
Marni Parfums,NONE,,0,Parent Coty SuccessFactors searched: https://careers.coty.com/search/?q=Marni&startrow=0 HTTP 200 returned ZERO job links at all. No Marni-attributable posting exists on the parent ATS; Coty's SuccessFactors (https://careers.coty.com) is where its jobs would live if any were open.
Marque & Mod,NONE,,0,"No resolvable web presence: marquemod.com NXDOMAIN, marque-mod.fr NXDOMAIN, www.marquemod.fr NXDOMAIN, www.marque-mod.com connection refused. WTTJ organization.slug:""marque-mod"" nbHits=0 (quoted; payfit control=10). No careers page or ATS could be located."
Matières Fécales,NONE,,0,"https://matieresfecales.com/ HTTP 200 redirects to https://matieresfecales.com/password - password-gated Shopify store. No public site, no careers page, no ATS reachable."
Matrix,Avature,"{""listingUrl"":""https://careers.loreal.com/en_US/jobs/SearchJobs/?search=Matrix&listFilterMode=1""}",1,"Parent L'Oreal Avature carries a brand-attributable posting: https://careers.loreal.com/en_US/jobs/SearchJobs/?search=Matrix&listFilterMode=1 HTTP 200 -> ""Brand Business Activation Leader - Matrix, Biolage & Pureology ANZ"". Vendor confirmed by 8 avature fingerprints on careers.loreal.com. robots.txt HTTP 200 ""User-agent: *"" with ""Allow: /jobs"" (only /jobs/*qtvc= disallowed). NOTE: Ashby board ""matrix"" is a Boston VC firm - explicitly rejected, not used. LIVENESS: job detail /en_US/jobs/JobDetail/Brand-Business-Activation-Leader-Matrix-Biolage-Pureology/252167 HTTP 200 embeds JSON-LD JobPosting ""datePosted"":""2026-08-03"" (today 2026-09-01) - live."
MATY,NONE,,0,"Own careers page found and fetched: https://www.maty.com/maty-recrute.html HTTP 200 (""Nous rejoindre | MATY""). Its only external link is https://www.hellowork.com/fr-fr/entreprises/maty-469.html - a third-party job board, not a company ATS feed; no vendor fingerprints, no job records on-page. recrutement/carriere/careers/jobs.maty.com all NXDOMAIN; /recrutement HTTP 404. WTTJ organization.slug:""maty"" nbHits=0 (quoted; payfit control=10). robots.txt HTTP 200, careers path not disallowed."
Mauboussin,NONE,,0,"Own careers page fetched: https://www.mauboussin.fr/fr/mauboussin_form/career HTTP 200 (180817 bytes) - titled ""Carrières"" but is a SPONTANEOUS APPLICATION FORM only (fields career[civility], career[firstname], career[email], CV upload; text: ""Si vous souhaitez postuler, nous vous invitons à remplir le formulaire ci-dessous""). Zero job listings, zero ATS vendor fingerprints. WTTJ organization.slug:""mauboussin"" nbHits=0 (quoted; payfit control=10)."
Maurice Lacroix,NONE,,0,"https://www.mauricelacroix.com/ HTTP 200 -> /fr_en/ (212065 bytes); href scan found NO careers/jobs/recruitment link - only /fr_en/contact-us and a LinkedIn company page. /fr_en/company/career 404, /en_en/careers 404, /en_en/company 404. Greenhouse/Lever/Ashby 404; SmartRecruiters totalFound:0; Teamtailor mauricelacroix 404. WTTJ organization.slug:""maurice-lacroix"" nbHits=0 (quoted; payfit control=10)."
Max Factor,SuccessFactors,"{""origin"":""https://careers.coty.com""}",1,"Parent Coty SuccessFactors carries a brand-attributable posting: https://careers.coty.com/search/?q=Max+Factor&startrow=0 HTTP 200 -> ""London National Account Manager Boots Max Factor & Sally Hansen LND SW19 4DR"". Vendor confirmed by 11 successfactors fingerprints on careers.coty.com; unfiltered https://careers.coty.com/search/?startrow=0 HTTP 200 shows ""117 Jobs"" total. robots.txt allows /search/. NOTE: Recruitee/Personio slug ""max"" is a different company - not used. LIVENESS: Max Factor row on the search page carries date Aug 7, 2026; the same page shows dates spanning Aug 7-31, 2026 (today 2026-09-01) - board is live, not stale."
Maybelline New York,Avature,"{""listingUrl"":""https://careers.loreal.com/en_US/jobs/SearchJobs/?search=Maybelline&listFilterMode=1""}",2,"Parent L'Oreal Avature carries brand-attributable postings: https://careers.loreal.com/en_US/jobs/SearchJobs/?search=Maybelline&listFilterMode=1 HTTP 200 -> ""Assistant Manager, Brand Engagement (Maybelline Face) US"" and ""(POST)[2026] CPD - 3CE/MNY: PM/SPM""; paginated jobOffset 0/20/40 -> 2 unique job ids. Vendor confirmed by 8 avature fingerprints on careers.loreal.com. robots.txt HTTP 200 ""User-agent: *"" ""Allow: /jobs"". LIVENESS: both job details HTTP 200 embed JSON-LD JobPosting datePosted 2026-08-25 (Assistant Manager, Brand Engagement (Maybelline Face) US) and 2026-08-31 ((POST)[2026] CPD - 3CE/MNY: PM/SPM) - today 2026-09-01, both live."
Medik8,Teamtailor,"{""origin"":""https://careers.medik8.com""}",19,"https://careers.medik8.com/jobs.json?per_page=100 HTTP 200 (387773 bytes) returns JSON Feed with ""title"":""Medik8"" and 19 items. Sample: ""Sustainability Coordinator"", ""Global Head of Education - FTC"". Careers link found in Medik8's own homepage footer; page carries 90+ teamtailor fingerprints. robots.txt HTTP 200 ""User-Agent: *"" disallows only /app/ /messages/ /messenger/ /facebook/tab/ /jobs/internal/ - /jobs.json allowed. Brand has its OWN feed, not L'Oreal's (careers.loreal.com search for Medik8 returned 0 brand-matching titles)."
Meilleur Moment,NONE,{},0,"https://www.meilleurmoment.fr -> 200 but only 114 bytes; its sitemap.xml -> 200 containing exactly one URL, https://www.meilleurmoment.fr/lander (parked/placeholder page). meilleurmoment.com -> 405. No careers link, no ATS. WTTJ quoted probe organization.slug:""meilleur-moment"" -> 0; meilleur-moment.welcomekit.co -> ""No career website""."
Mellerio,NONE,{},0,"https://www.mellerio.fr -> 200 (Shopify); robots.txt ""User-agent: *"" disallows only /admin,/cart,/checkout etc. Homepage HTML has zero recrutement/carrieres/career/emploi links and zero ATS vendor fingerprints. Direct probes /pages/recrutement, /pages/carrieres, /pages/nous-rejoindre all 404. Greenhouse/Lever/Ashby/Recruitee/Taleez slug ""mellerio"" -> 404; SmartRecruiters -> 200 totalFound=0; mellerio.welcomekit.co -> ""No career website for mellerio.welcomekit.co.""; WTTJ quoted organization.slug:""mellerio"" -> 0 (control organization.slug:""payfit"" -> 10)."
Mellerio dits Meller,NONE,{},0,"Same entity as Mellerio (Mellerio dits Meller is the full legal name); identical evidence. https://www.mellerio.fr -> 200 (Shopify); robots.txt ""User-agent: *"" disallows only /admin,/cart,/checkout etc. Homepage HTML has zero recrutement/carrieres/career/emploi links and zero ATS vendor fingerprints. Direct probes /pages/recrutement, /pages/carrieres, /pages/nous-rejoindre all 404. Greenhouse/Lever/Ashby/Recruitee/Taleez slug ""mellerio"" -> 404; SmartRecruiters -> 200 totalFound=0; mellerio.welcomekit.co -> ""No career website for mellerio.welcomekit.co.""; WTTJ quoted organization.slug:""mellerio"" -> 0 (control organization.slug:""payfit"" -> 10). Also WTTJ organization.slug:""mellerio-dits-meller"" -> 0."
Mellow Yellow,Magnet,"{""siteKey"": ""61ffe84ad14ba0fdbb448d2d388ac4e3"", ""origin"": ""https://recrutement.groupe-eram.com"", ""apiBase"": ""https://api.magnet.work"", ""companyFilter"": ""Mellow Yellow magasin""}",4,"Footer of https://www.groupe-eram.com/nous-rejoindre -> https://recrutement.groupe-eram.com/ (200). Its bundle /build/main.<hash>.js references https://api.magnet.work and /v2/security/login + /v2/job-offers; window.cvc.config carries ""publicKey"":""61ffe84ad14ba0fdbb448d2d388ac4e3"". POST https://api.magnet.work/v2/security/login {usr:b64(publicKey),pass:b64(ISO ts)} -> 200 with JWT. POST https://api.magnet.work/v2/job-offers (all filter arrays present + offset/limit) -> 200, data.total=89; fetched all 89 across 2 pages. Exactly 4 have company ""Mellow Yellow magasin"", e.g. ""Responsable de magasin Junior MELLOW YELLOW Paris H/F"". robots.txt recrutement.groupe-eram.com: ""User-agent: *"" / ""Allow: /""."
Melvita,SuccessFactors,"{""origin"": ""https://careers-group.loccitane.com"", ""listingUrl"": ""https://careers-group.loccitane.com/search/?startrow=0""}",1,"https://careers.loccitane.com bundle /assets/index-*.js references careers-group.loccitane.com; that host has 6 ""successfactors"" fingerprints. GET https://careers-group.loccitane.com/search/?startrow=0 -> 200, header ""Page 1 of 2, Results 1 to 15 of 22"" (22 group-wide jobs). Exactly 1 Melvita-branded: /job/Fontainebleau-CDI-Attache-Commercial-IDF-EST-FH-Melvita-Ile/1431819033/. robots.txt careers-group.loccitane.com: ""User-agent: *"" disallows /applybutton/,/talentcommunity/,/services/ etc - /search/ and /job/ are allowed. Greenhouse slug ""melvita"" -> 404; WTTJ quoted ""melvita"" -> 0."
Meme,NONE,{},0,"Pierre Fabre group ATS identified: www.pierre-fabre.com/en footer -> https://pierrefabre.wd3.myworkdayjobs.com/en-US/External_Career_Site (5 myworkdayjobs fingerprints). POST https://pierrefabre.wd3.myworkdayjobs.com/wday/cxs/pierrefabre/External_Career_Site/jobs {""appliedFacets"":{},""limit"":20,""offset"":0,""searchText"":""""} -> 200, total=210, e.g. ""Global Influence Manager - CDI - H/F"". No Meme-branded jobs: searchText=""Meme"" -> 210-scoped total 119 but all matches are the French word ""meme""/generic text (titles are Avene/Ducray/Klorane/Furterer etc), zero Meme brand postings. Brand own site wearememe.com -> 200 with no careers link and no ATS fingerprint. WTTJ quoted organization.slug:""meme"" -> 0. Generic-slug trap avoided (greenhouse/lever/ashby ""meme"" all 404)."
Merci Handy,Welcomekit,"{""board"": ""mercihandy"", ""origin"": ""https://mercihandy.welcomekit.co"", ""wttjSlug"": ""merci-handy""}",0,"https://mercihandy.welcomekit.co -> 200, 7457 bytes, real branded board: <title>""Merci Handy is hiring! Find job and internship opportunities""</title>, og:title ""Merci Handy is hiring new talent!"", body class ""organization-merci-handy"", logo cdn.welcomethejungle.co/uploads/website/logo/0839/151033/mercihandy.png. Contrast control: mellerio/longchamp/loro-piana/meryll-rogge/meilleur-moment .welcomekit.co all return the 44-byte stub ""No career website for X."" - so this 200 is genuine, not wildcard DNS. JOB COUNT NOT VERIFIED: the board renders openings client-side from Algolia app CSEKHVMS53 index suffix ""production_careers""; that index rejects the public WTTJ key (""Index not allowed with this API key"", 403) and the board HTML carries no usable key. WTTJ public jobs index quoted organization.slug:""merci-handy"" -> 0 (control ""payfit"" -> 10), i.e. currently no openings syndicated to welcometothejungle.com. Reporting 0 rather than guessing."
Meryll Rogge,NONE,{},0,"https://meryllrogge.com -> 200 (Shopify); robots.txt ""User-agent: *"" / ""Allow: /"". Homepage HTML contains zero careers/recrutement/jobs links and zero ATS vendor fingerprints. /pages/careers and /pages/jobs -> 404. meryll-rogge.welcomekit.co -> ""No career website"". WTTJ quoted organization.slug:""meryll-rogge"" -> 0. Small independent designer label, no ATS."
Messika,NONE,{},0,"https://www.messika.com/fr -> 200; robots.txt ""User-agent: *"" / ""Allow: /"". Homepage HTML has zero careers/recrutement links and zero ATS vendor fingerprints. /fr/careers, /fr/recrutement, /fr/nous-rejoindre, /fr/maison/carrieres all -> 404. Greenhouse/Lever/Ashby/Recruitee/Taleez slug ""messika"" -> 404; SmartRecruiters -> 200 totalFound=0; messika.teamtailor.com/jobs.json -> 404; messika.welcomekit.co -> 200 but body is the 44-byte stub ""No career website for messika.welcomekit.co.""; WTTJ quoted organization.slug:""messika"" -> 0."
Michael Page France,DrupalJobSearch,"{""origin"": ""https://www.michaelpage.fr"", ""listingUrl"": ""https://www.michaelpage.fr/jobs"", ""pageParam"": ""page"", ""pageSize"": 20}",3808,"GET https://www.michaelpage.fr/jobs -> 200, server-rendered, 20 distinct /job-detail/ links per page, e.g. /job-detail/country-manager-france-fh/ref/jn-072026-7060889, titles like ""Country Manager H/F"". Paging via ?page=N (0-based): pages 10/50/100/130/150/170/180 each -> 20 links, page 190 -> 8 links, page 200 -> 0. Last page = 190 => 190*20+8 = 3808 offers. robots.txt www.michaelpage.fr: ""User-agent: *"" disallows /search/, /job-apply/, /job-apply-external/, salary-filter query strings - /jobs and /job-detail/ are NOT disallowed. Drupal Views listing (144 ""drupal"" fingerprints), no JSON API exposed; sitemap.xml?lang=fr has 1120 <loc> but no job-detail URLs."
